"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","miles_price","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","speaker_type","lighting_type","catalog","filename","variant_id","internal_id","unique_entry_id"
"wooden simple bed","Black","Paint color","Green","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Black","Green","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_4_3","4_3",2605.0,"tNYQb849vcbqAsZYQ"
"wooden simple bed","Green","Paint color","Orange","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Green","Orange","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_5_0","5_0",2605.0,"MuHQo9n2meTp9H7kE"
"wooden simple bed","Green","Paint color","Pink","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Green","Pink","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_5_1","5_1",2605.0,"bMG9YRN3E6AdTKu9w"
"wooden simple bed","Green","Paint color","Blue","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Green","Light blue","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_5_2","5_2",2605.0,"tjQTKPquzyazxK2Rq"
"wooden simple bed","Green","Paint color","Green","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Green","Green","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_5_3","5_3",2605.0,"qq75pwjw3LswHKFNv"
"wooden simple bed","Blue","Paint color","Orange","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Blue","Orange","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_6_0","6_0",2605.0,"gwgaTgSqQXkQcoxRN"
"wooden simple bed","Blue","Paint color","Pink","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Blue","Pink","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_6_1","6_1",2605.0,"2ibrMXMG5sns4BKaN"
"wooden simple bed","Blue","Paint color","Blue","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Blue","Light blue","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_6_2","6_2",2605.0,"c2xHWeit7EpXsmS3W"
"wooden simple bed","Blue","Paint color","Green","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Blue","Green","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_6_3","6_3",2605.0,"woE5WAuopNRXbbqwk"
"wooden simple bed","Pink wood","Paint color","Orange","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Pink","Orange","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_7_0","7_0",2605.0,"QTBGLbCgAdLu4GXEr"
"wooden simple bed","Pink wood","Paint color","Pink","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Pink","Pink","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_7_1","7_1",2605.0,"Lm7WyKvMcL4zjE2Wh"
"wooden simple bed","Pink wood","Paint color","Blue","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Pink","Light blue","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_7_2","7_2",2605.0,"554r3tt8jMmz2PXJr"
"wooden simple bed","Pink wood","Paint color","Green","Bedding","Yes","Yes","Yes","4","NFS",2160.0,"Pink","Green","2x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Bed","No","Does not play music","No lighting","Not for sale","FtrWoodenBedS_Remake_7_3","7_3",2605.0,"ynNQcm7EjjoDqkRds"
"wooden stool","Light wood","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Beige","Beige","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_0_0","0_0",3449.0,"i8NyG9EWfGFx46EuA"
"wooden stool","Light wood","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Beige","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_0_1","0_1",3449.0,"LWbNbTapgceEs3Xva"
"wooden stool","Light wood","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Beige","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_0_2","0_2",3449.0,"vnr24h6Fcm4Dnr9Z9"
"wooden stool","Light wood","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Beige","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_0_3","0_3",3449.0,"fdFGhx9StHizpm5jK"
"wooden stool","Light wood","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Beige","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_0_4","0_4",3449.0,"6m45MDhimPsgFQf9d"
"wooden stool","White wood","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"White","White","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_1_0","1_0",3449.0,"nnumQPqABdKNwTk7B"
"wooden stool","White wood","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"White","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_1_1","1_1",3449.0,"2Ld7a6kqAsn8ZyEwv"
"wooden stool","White wood","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"White","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_1_2","1_2",3449.0,"nXroiorJvRbCLyGeu"
"wooden stool","White wood","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"White","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_1_3","1_3",3449.0,"9x2aAcbcw9N5L4nm8"
"wooden stool","White wood","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"White","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_1_4","1_4",3449.0,"wLnkHYkawSYcFrEA8"
"wooden stool","Cherry wood","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Orange","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_2_0","2_0",3449.0,"Lsm4hiEMEZjxY4hSQ"
"wooden stool","Cherry wood","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Orange","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_2_1","2_1",3449.0,"KhuoZxJ7a8goJ9YWi"
"wooden stool","Cherry wood","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Orange","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_2_2","2_2",3449.0,"GwNBQPQw4yyunRPY2"
"wooden stool","Cherry wood","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Orange","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_2_3","2_3",3449.0,"ASgiwy8zxZgcMzNv2"
"wooden stool","Cherry wood","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Orange","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_2_4","2_4",3449.0,"L8aNAt3gAPtvpf3Tx"
"wooden stool","Dark wood","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Brown","Brown","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_3_0","3_0",3449.0,"YEAR7hKqKt2AMZs4E"
"wooden stool","Dark wood","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Brown","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_3_1","3_1",3449.0,"WaqS8XXYS4e8cKevr"
"wooden stool","Dark wood","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Brown","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_3_2","3_2",3449.0,"pBgabFY3JreTtuTET"
"wooden stool","Dark wood","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Brown","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_3_3","3_3",3449.0,"6a9L4JYGPbrsX2XF6"
"wooden stool","Dark wood","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Brown","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_3_4","3_4",3449.0,"dbPagqx5Ses3dpLZT"
"wooden stool","Black","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Black","Black","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_4_0","4_0",3449.0,"h6aDnCDz4hqZ6vmmR"
"wooden stool","Black","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Black","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_4_1","4_1",3449.0,"gZg7k6MhZH6unudCf"
"wooden stool","Black","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Black","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_4_2","4_2",3449.0,"rMfuRXk5wxgzZkjFu"
"wooden stool","Black","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Black","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_4_3","4_3",3449.0,"iYEBKT4s4u6wwyGfd"
"wooden stool","Black","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Black","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_4_4","4_4",3449.0,"nYiRNwkcYuLiCh6QP"
"wooden stool","Green","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Green","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_5_0","5_0",3449.0,"XxabmvRLn7eTG92P6"
"wooden stool","Green","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Green","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_5_1","5_1",3449.0,"PtiGS3dDETJDjTzx2"
"wooden stool","Green","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Green","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_5_2","5_2",3449.0,"Sv2PaekXBWu7MDcRC"
"wooden stool","Green","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Green","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_5_3","5_3",3449.0,"EE9zzcpn9jzfgNJZB"
"wooden stool","Green","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Green","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_5_4","5_4",3449.0,"Q9uAXadoWfW7B3Ysz"
"wooden stool","Blue","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Blue","Blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_6_0","6_0",3449.0,"LRd4gQ8SmXp5tFqu3"
"wooden stool","Blue","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Blue","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_6_1","6_1",3449.0,"owwjeTL8XGu5pbonE"
"wooden stool","Blue","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Blue","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_6_2","6_2",3449.0,"p9Ksb3eQEzuiW9p6E"
"wooden stool","Blue","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Blue","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_6_3","6_3",3449.0,"iBvAAtBGeH6cDmtZL"
"wooden stool","Blue","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Blue","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_6_4","6_4",3449.0,"CbkMdEjHhPWrhgBXe"
"wooden stool","Pink wood","Paint color","None","Seat","Yes","Yes","Yes","2","NFS",480.0,"Pink","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_7_0","7_0",3449.0,"t8odszphRqETw2uYa"
"wooden stool","Pink wood","Paint color","Orange","Seat","Yes","Yes","Yes","2","NFS",480.0,"Pink","Orange","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_7_1","7_1",3449.0,"63DPPaKBRcSHNa2o4"
"wooden stool","Pink wood","Paint color","Pink","Seat","Yes","Yes","Yes","2","NFS",480.0,"Pink","Pink","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_7_2","7_2",3449.0,"ek8AgmiQYvZyg4tKj"
"wooden stool","Pink wood","Paint color","Blue","Seat","Yes","Yes","Yes","2","NFS",480.0,"Pink","Light blue","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_7_3","7_3",3449.0,"Y5C349ahY6x8qBic4"
"wooden stool","Pink wood","Paint color","Green","Seat","Yes","Yes","Yes","2","NFS",480.0,"Pink","Green","1x1","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","Yes","Chair","No","Does not play music","No lighting","Not for sale","FtrWoodenStoolS_Remake_7_4","7_4",3449.0,"egLdsrYAim3XqrKmk"
"wooden table","Light wood","Paint color","None","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Beige","2x2","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","No","Table","No","Does not play music","No lighting","Not for sale","FtrWoodenTableL_Remake_0_0","0_0",3439.0,"bbA5qfeqXhMpcdfuc"
"wooden table","Light wood","Paint color","Orange","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Orange","2x2","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","No","Table","No","Does not play music","No lighting","Not for sale","FtrWoodenTableL_Remake_0_1","0_1",3439.0,"dfydyaDxvz6AvsiFG"
"wooden table","Light wood","Paint color","Pink","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Pink","2x2","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","No","Table","No","Does not play music","No lighting","Not for sale","FtrWoodenTableL_Remake_0_2","0_2",3439.0,"qHADXu4DtGqNow9gp"
"wooden table","Light wood","Paint color","Blue","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Light blue","2x2","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","No","Table","No","Does not play music","No lighting","Not for sale","FtrWoodenTableL_Remake_0_3","0_3",3439.0,"DeGcjmd3Thuv3edLn"
"wooden table","Light wood","Paint color","Green","Tablecloth","Yes","Yes","Yes","4","NFS",1800.0,"Beige","Green","2x2","NA","Crafting",,"1.0.0","child's room","living room","wooden","None","No","Table","No","Does not play music","No lighting","Not for sale","FtrWoodenTableL_Remake_0_4","0_4",3439.0,"NmebQsRzYQnkaE6J2"
