"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"tiered skirt","Yellow","No","1200",300.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongTiered3",8719.0,"5KhcEe8DJ4CSjNiW5"
"tiered skirt","Blue","No","1200",300.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; fairy tale; comfy; vacation","No","For sale","BottomsTexSkirtLongTiered4",8720.0,"QrMtzDRxGF75foy3F"
"torn pants","Brown","No","NFS",10.0,"Brown","Brown","1x1","Recycle bin",,"All Year","No","1.0.0","Simple","goth","No","Not for sale","BottomsTexPantsWideTeared0",5701.0,"kepGvoJ3xHFXLwJvp"
"torn pants","Black","No","NFS",10.0,"Black","Black","1x1","Recycle bin",,"All Year","No","1.0.0","Simple","goth","No","Not for sale","BottomsTexPantsWideTeared1",9281.0,"PZRnJXs8sxPCC4vE6"
"torn pants","Gray","No","NFS",10.0,"Gray","Gray","1x1","Recycle bin",,"All Year","No","1.0.0","Simple","goth","No","Not for sale","BottomsTexPantsWideTeared2",9282.0,"vwftSXCSwsCsBmbhx"
"track pants","Navy blue","No","770",192.0,"Blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey0",3335.0,"E5cqgBweC9ZF5FMSD"
"track pants","Gray","No","770",192.0,"Gray","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey1",11284.0,"eeoJ3osaNohwGSTGY"
"track pants","White","No","770",192.0,"White","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey2",11285.0,"cBhfnx7gfTtAvhKfn"
"track pants","Red","No","770",192.0,"Orange","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey3",11286.0,"ZGcTAcZBmqoX5YpjF"
"track pants","Light blue","No","770",192.0,"Blue","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey4",11287.0,"5sxwPtzDZrnYXhXFt"
"track pants","Green","No","770",192.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey5",11288.0,"sPMQyoZ37nXmWbsjR"
"track pants","Blue","No","770",192.0,"Blue","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty","No","For sale","BottomsTexPantsNormalSportsjersey6",11289.0,"TfdjQjZwcyLSuGhhX"
"traditional monpe pants","Dark blue","No","1040",260.0,"Blue","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","outdoorsy; work","No","For sale","BottomsTexPantsNormalMonpe0",5412.0,"zSGaTZdYFkmwDmJu6"
"traditional monpe pants","Blue","No","1040",260.0,"Blue","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","outdoorsy; work","No","For sale","BottomsTexPantsNormalMonpe1",9169.0,"yYKvjhWMEQWmu4poE"
"traditional monpe pants","Golden yellow","No","1040",260.0,"Orange","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","outdoorsy; work","No","For sale","BottomsTexPantsNormalMonpe2",9170.0,"uc6hPSAoDQama7Chm"
"traditional monpe pants","Dark red","No","1040",260.0,"Red","Orange","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","outdoorsy; work","No","For sale","BottomsTexPantsNormalMonpe3",9171.0,"zXtA37muiXwm2ckoc"
"traditional suteteko pants","Red","No","560",140.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexPantsWideSuteteko0",5460.0,"CcYr85ukPhHrzjxBc"
"traditional suteteko pants","Yellow-green","No","560",140.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexPantsWideSuteteko1",9172.0,"LZ3W8iFp5Arqhwr5Z"
"traditional suteteko pants","Golden yellow","No","560",140.0,"Orange","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexPantsWideSuteteko2",9173.0,"rZqvuYXYNABTwadnN"
"traditional suteteko pants","Purple","No","560",140.0,"Purple","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexPantsWideSuteteko3",9174.0,"kBfBhnTkPJGfcP8Z6"
"traditional suteteko pants","Aqua","No","560",140.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexPantsWideSuteteko4",9175.0,"J7mpdWGdfKPQxChAN"
"traditional suteteko pants","Blue","No","560",140.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","comfy; vacation","No","For sale","BottomsTexPantsWideSuteteko5",9176.0,"vjQJNB2qSRWD8Ngzi"
"tweed frilly skirt","Brown","No","1560",390.0,"Brown","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; formal","No","For sale","BottomsTexSkirtAlineTweedfrill0",4428.0,"x2BD6PuvAkPaiHBKy"
"tweed frilly skirt","Gray","No","1560",390.0,"Gray","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; formal","No","For sale","BottomsTexSkirtAlineTweedfrill1",8908.0,"uFSa6h3JWJQkvJJNm"
"tweed frilly skirt","Pink","No","1560",390.0,"Pink","Brown","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Cute","everyday; fairy tale; formal","No","For sale","BottomsTexSkirtAlineTweedfrill2",8909.0,"5bCqs8Mhmvdx2RJtM"
"tweed frilly skirt","Blue","No","1560",390.0,"Light blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cute","everyday; fairy tale; formal","No","For sale","BottomsTexSkirtAlineTweedfrill3",8910.0,"qiEHXLZMNSvNXKPFh"
"tweed pants","Brown","No","1300",325.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideTweed0",3708.0,"5Sj3iH6txuoZtZMBn"
"tweed pants","Blue","No","1300",325.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideTweed1",11386.0,"iQyXbdEtJx9ktr3dc"
"tweed pants","Beige","No","1300",325.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideTweed2",11387.0,"QnThywpsT9priJobB"
"tweed pants","Berry red","No","1300",325.0,"Red","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideTweed3",11388.0,"xjPKcWq6iPa78S2Tw"
"tweed pants","Green","No","1300",325.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideTweed4",11389.0,"kNaAeauZPyZdMddcA"
"tweed pants","Pink","No","1300",325.0,"Pink","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; formal","No","For sale","BottomsTexPantsWideTweed5",11390.0,"7j9P7XnEhBzScs6bf"
"tweed skirt","Yellow","No","1300",325.0,"Yellow","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineTweed0",3297.0,"irSR7thcoG4kKqsJ8"
"tweed skirt","Pink","No","1300",325.0,"Pink","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineTweed1",11666.0,"TDmgEAYemyAsKAMdu"
"tweed skirt","Blue","No","1300",325.0,"Blue","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday","No","For sale","BottomsTexSkirtAlineTweed2",11667.0,"XhB9sFiNSsDJvYJBT"
"two-tone pants","Blue","No","880",220.0,"Blue","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday","No","For sale","BottomsTexPantsNormalTwotoneBlue",4185.0,"FH9WFq9jSFsRXLpkw"
"two-tone pants","Monotone","No","880",220.0,"Gray","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalTwotoneMonochrome",3317.0,"Rzfvg3L7AhnCBQu3h"
"two-tone pants","Red","No","880",220.0,"Red","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalTwotoneRed",4184.0,"egAw2r93TF3R65Zn2"
"two-tone pants","Yellow","No","880",220.0,"Yellow","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","everyday; comfy","No","For sale","BottomsTexPantsNormalTwotoneYellow",4183.0,"TGuTEn7Ecjbqb6P6M"
"upcycled skirt","Beige","No","1320",330.0,"Beige","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; party","No","For sale","BottomsTexSkirtAlineShabby0",5449.0,"ZwXhjeFgdvZZjBKMY"
"upcycled skirt","Pink","No","1320",330.0,"Pink","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; party","No","For sale","BottomsTexSkirtAlineShabby1",8918.0,"ALCuuNzoKWhf8ehqY"
"upcycled skirt","Mint","No","1320",330.0,"Light blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; fairy tale; party","No","For sale","BottomsTexSkirtAlineShabby2",8919.0,"LTbPzFTGxS8hfw22Z"
"vibrant shorts","Orange","No","980",245.0,"Orange","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; vacation","No","For sale","BottomsTexPantsHalfEthnic0",4487.0,"Z2az8LxLzPu5FrK22"
"vibrant shorts","Avocado","No","980",245.0,"Green","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; vacation","No","For sale","BottomsTexPantsHalfEthnic1",9099.0,"xRBvYGAfeNWCW7dYd"
"vibrant shorts","Pink","No","980",245.0,"Pink","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; vacation","No","For sale","BottomsTexPantsHalfEthnic2",9100.0,"QmYhJsSGSGSCCSmQ7"
"vibrant shorts","Blue","No","980",245.0,"Blue","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; vacation","No","For sale","BottomsTexPantsHalfEthnic3",9101.0,"xRPSWLKrorEfK5hcf"
"vibrant shorts","Black","No","980",245.0,"Black","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; vacation","No","For sale","BottomsTexPantsHalfEthnic4",9102.0,"MEDYoymwJwwReCkxz"
"western pants","Brown","No","1540",385.0,"Brown","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Active","outdoorsy; work","No","For sale","BottomsTexPantsWideCowboyBrown",3463.0,"eAfvmW3BYiuPEh7GD"
"wide chino pants","Brown","No","1100",275.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","BottomsTexPantsWideChino0",5285.0,"EmJsQ4gnatKFANNWK"
"wide chino pants","Beige","No","1100",275.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","BottomsTexPantsWideChino1",11150.0,"fa4HcJC7BaR5YhPNp"
"wide chino pants","Navy blue","No","1100",275.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","BottomsTexPantsWideChino2",11151.0,"EczowvXpswDM3TZEY"
"wide chino pants","Avocado","No","1100",275.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; outdoorsy","No","For sale","BottomsTexPantsWideChino3",11152.0,"r74mKfXWrf6j6Lj3y"
"wide chino pants","Gray","No","1100",275.0,"Gray","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; outdoorsy","No","For sale","BottomsTexPantsWideChino4",11153.0,"yjPwZ3zQJA3PpDaZz"
"workout pants","Lime","No","880",220.0,"Black","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty; work","No","For sale","BottomsTexPantsNormalTraining0",5721.0,"yYrLfinoqTdxksHAm"
"workout pants","Pink","No","880",220.0,"Black","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty; work","No","For sale","BottomsTexPantsNormalTraining1",11363.0,"ePFPGnTiii8QC2zhc"
"workout pants","Orange","No","880",220.0,"Black","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty; work","No","For sale","BottomsTexPantsNormalTraining2",11364.0,"wESNkSTHEJroSFYjN"
"worn-out cutoffs","Light blue","No","960",240.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Cool","everyday; vacation","No","For sale","BottomsTexPantsHotDenimholes0",4251.0,"7QRfaFs7ZYcnyn55v"
"worn-out cutoffs","Blue","No","960",240.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; vacation","No","For sale","BottomsTexPantsHotDenimholes1",11434.0,"MpngYTiKXh3JMMjtP"
"worn-out cutoffs","White","No","960",240.0,"White","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; vacation","No","For sale","BottomsTexPantsHotDenimholes2",11435.0,"hypdwpnkKJusfEFEj"
"worn-out cutoffs","Black","No","960",240.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cool","everyday; vacation","No","For sale","BottomsTexPantsHotDenimholes3",11436.0,"ru9teEwCJsaBhpsAt"
"worn-out jeans","Light blue","No","1100",275.0,"Light blue","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexPantsNormalDenimholes0",3313.0,"JhGC2ifiRnfSPvAyL"
"worn-out jeans","Blue","No","1100",275.0,"Blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexPantsNormalDenimholes1",11427.0,"RPkPvmzue9Qv5fvhv"
"worn-out jeans","White","No","1100",275.0,"White","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexPantsNormalDenimholes2",11428.0,"B7P4b6wMaPXZnZ7iv"
"worn-out jeans","Black","No","1100",275.0,"Black","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Cool","everyday; outdoorsy","No","For sale","BottomsTexPantsNormalDenimholes3",11429.0,"HtDFpJdmRMruqoD6W"
"yacht shorts","Light blue","No","840",210.0,"Light blue","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","comfy; vacation","No","For sale","BottomsTexPantsHotYacht0",4370.0,"QjdSSCSF9XYsJE24c"
