"name","variation","diy","buy","sell","color_1","color_2","size","miles_price","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","filename","internal_id","unique_entry_id"
"tuxedo jacket","White","No","2500",625.0,"White","Yellow","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","formal; party; theatrical; work","Yes","For sale","TopsTexTopYshirtsLTuxedo2",8271.0,"PAXDfqzGYhA9dXrF8"
"tweed jacket","Brown","No","1680",420.0,"Brown","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","TopsTexTopYshirtsLTweed0",3706.0,"L6qeeriM3zE7HqW25"
"tweed jacket","Blue","No","1680",420.0,"Blue","Yellow","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","TopsTexTopYshirtsLTweed1",8121.0,"igd3MKNFq4QdCaicN"
"tweed jacket","Beige","No","1680",420.0,"Beige","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","TopsTexTopYshirtsLTweed2",8122.0,"Wjft98dviQfxJWNbt"
"tweed jacket","Berry red","No","1680",420.0,"Red","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","TopsTexTopYshirtsLTweed3",8123.0,"mgzvanRKTnrTMLq5x"
"tweed jacket","Green","No","1680",420.0,"Green","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","TopsTexTopYshirtsLTweed4",8124.0,"nbvdg9tuS4rmp7por"
"tweed jacket","Pink","No","1680",420.0,"Pink","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal","Yes","For sale","TopsTexTopYshirtsLTweed5",8125.0,"9Bv7G8TyR7zdBGRYe"
"tweed vest","Green","No","1400",350.0,"Green","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","outdoorsy","Yes","For sale","TopsTexTopYshirtsLTweedvest0",4524.0,"MFo7cgDdESZJuXWqr"
"tweed vest","Red","No","1400",350.0,"Red","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","outdoorsy","Yes","For sale","TopsTexTopYshirtsLTweedvest1",8502.0,"rPTZmxQ54XsdPN4NN"
"tweed vest","Navy blue","No","1400",350.0,"Blue","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","outdoorsy","Yes","For sale","TopsTexTopYshirtsLTweedvest2",8503.0,"DHS84ruaSxGup7T6y"
"two-ball tee","NA","No","560",140.0,"Blue","White","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","TopsTexTopTshirtsHNumberball2",2541.0,"ETSGu2LkZwwGqvcwq"
"V-neck sweater","Blue","No","840",210.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLVnecksweater0",3700.0,"YCL3BbLntymBkCqhz"
"V-neck sweater","Red","No","840",210.0,"Red","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLVnecksweater1",8547.0,"dYuztNePqAvNDNFtD"
"V-neck sweater","Black","No","840",210.0,"Black","Black","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLVnecksweater2",8548.0,"bbkMvbQDTvwaARg7u"
"vampire costume","Black","No","2600",650.0,"Black","Gray","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale; goth; theatrical","Yes","For sale","TopsTexTopCoatLVampire0",4395.0,"Cf37nic9EFwdcWXTG"
"vampire costume","Purple","No","2600",650.0,"Purple","Beige","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale; goth; theatrical","Yes","For sale","TopsTexTopCoatLVampire1",8283.0,"Gc56Pf9T4WpiAKyoh"
"vertical-stripes shirt","Blue","No","960",240.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts0",3677.0,"m7XZRLqtNYhpTeGra"
"vertical-stripes shirt","Purple","No","960",240.0,"Purple","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts1",7776.0,"7pgBqQCtY38r7rWr9"
"vertical-stripes shirt","Pink","No","960",240.0,"Pink","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts2",7777.0,"ZYXXmRDy2QZPGDmp5"
"vertical-stripes shirt","Green","No","960",240.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","Yes","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts3",7778.0,"kTphkTSzdMEDEH5H8"
"vertical-stripes shirt","Gray","No","960",240.0,"Gray","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts4",7779.0,"JM8ksbhb8FRkDEsib"
"vertical-stripes shirt","Beige","No","960",240.0,"Beige","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts5",7780.0,"b8tBk49vtKSBkhyfD"
"vertical-stripes shirt","Orange","No","960",240.0,"Orange","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Simple","everyday; comfy; vacation","Yes","For sale","TopsTexTopCoatHStripeshirts6",8834.0,"XqHYgvWGpXGdCx6R2"
"vest with binoculars","NA","No","1440",360.0,"Beige","Blue","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Simple","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsLGlassBeige",5433.0,"mPCyYWugAao6MW9Q9"
"viking top","Brown","No","2500",625.0,"Brown","Gray","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale","Yes","For sale","TopsTexTopCoatLViking0",9768.0,"T6NFn4tp4KThNicX7"
"viking top","Gray","No","2500",625.0,"Gray","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale","Yes","For sale","TopsTexTopCoatLViking1",11950.0,"5FrSRkC76WuBnxuP5"
"viking top","Blue","No","2500",625.0,"Blue","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","fairy tale","Yes","For sale","TopsTexTopCoatLViking2",11951.0,"rN3oh3q544wgwKh5w"
"waistcoat","Gray","No","1750",437.0,"Gray","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLGilet0",3339.0,"M2Z8RZ9Sxq58dtnAa"
"waistcoat","Black","No","1750",437.0,"Black","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLGilet1",8266.0,"5MkCwiNpKxBMMZhQx"
"waistcoat","Beige","No","1750",437.0,"Beige","White","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLGilet2",8267.0,"vNnbhFv3qirrpm9nR"
"waistcoat","White","No","1750",437.0,"White","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLGilet3",8268.0,"XoZm6FMcTup467ofc"
"waistcoat","Navy blue","No","1750",437.0,"Blue","Light blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","formal; work","Yes","For sale","TopsTexTopYshirtsLGilet4",8269.0,"ivWgXSExSYAc8zFEf"
"western shirt","Blue","No","2100",525.0,"Light blue","Brown","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","Yes","1.0.0","Active","outdoorsy; theatrical; work","Yes","For sale","TopsTexTopYshirtsLWestern0",3245.0,"ZXbJD328Adha6bDZe"
"western shirt","Pink","No","2100",525.0,"Pink","Brown","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","outdoorsy; theatrical; work","Yes","For sale","TopsTexTopYshirtsLWestern1",8477.0,"Z4P2n4ufv45ex7FSJ"
"western shirt","Yellow","No","2100",525.0,"Yellow","Brown","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","outdoorsy; theatrical; work","Yes","For sale","TopsTexTopYshirtsLWestern2",8478.0,"eC2Knpt2ED8JkuXZj"
"western shirt","Black","No","2100",525.0,"Black","Brown","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","outdoorsy; theatrical; work","Yes","For sale","TopsTexTopYshirtsLWestern3",8479.0,"KPhaub5kciZqFTeX8"
"winter-solstice sweater","NA","No","1200",300.0,"Beige","Brown","1x1","NA","Winter Solstice Festival",,"Winter","No","1.2.0","Simple","everyday; comfy","Yes","Not in catalog","TopsTexTopOuterLWintersolstice0",12959.0,"HLGTkiAj5kRsCCTnA"
"work apron","Orange","No","1100",275.0,"Brown","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopCoatLWorkapron0",9830.0,"LGnwusDDvGBNQzYoz"
"work apron","Avocado","No","1100",275.0,"Green","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopCoatLWorkapron1",11955.0,"hNKu6niK2FTNCyA83"
"work shirt","Red-striped necktie","No","1040",260.0,"White","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLNecktie0",3266.0,"MuvRn2urM85bGRK5M"
"work shirt","Blue-striped necktie","No","1040",260.0,"White","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLNecktie1",8485.0,"jwsf8ratCq3HcmGHo"
"work shirt","Purple-striped necktie","No","1040",260.0,"White","Purple","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLNecktie2",8486.0,"nWAc5jewJmTvCDdov"
"work shirt","Green-striped necktie","No","1040",260.0,"White","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLNecktie3",8487.0,"GxwNrzQieYctwQw5v"
"work shirt","White-striped necktie","No","1040",260.0,"White","Black","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","TopsTexTopYshirtsLNecktie4",8488.0,"FPpXTHF932J5JsLLX"
"worker's jacket","Light blue","No","800",200.0,"Light blue","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsLFactory0",4765.0,"dbaJShLmJXWw83cfF"
"worker's jacket","Beige","No","800",200.0,"Beige","Beige","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsLFactory1",8524.0,"voCfmdhWC3QkBXYjh"
"worker's jacket","Navy blue","No","800",200.0,"Blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Active","outdoorsy; work","Yes","For sale","TopsTexTopYshirtsLFactory2",8525.0,"pfgWAzypuXYpn46zo"
"workout top","Lime","No","560",140.0,"Black","Green","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty; work","Yes","For sale","TopsTexTopTshirtsNTraining0",4421.0,"br5CGLhaN5tWr97CA"
"workout top","Pink","No","560",140.0,"Black","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty; work","Yes","For sale","TopsTexTopTshirtsNTraining1",8059.0,"3QntWEZ2qsFDjKvZg"
"workout top","Orange","No","560",140.0,"Black","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Active","outdoorsy; sporty; work","Yes","For sale","TopsTexTopTshirtsNTraining2",8060.0,"YeWhGMj8xNfcuZhgW"
"yodel cardigan","Ice blue","No","1440",360.0,"Light blue","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordiccardigan0",3632.0,"bLABfA2sJYGG2WM6N"
"yodel cardigan","Beige","No","1440",360.0,"Beige","Brown","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordiccardigan1",7715.0,"Z79CgLfyWqj9ySKmj"
"yodel cardigan","Mustard","No","1440",360.0,"Yellow","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordiccardigan2",7716.0,"wtbpqbHXCajsYTS2W"
"yodel cardigan","Mint","No","1440",360.0,"Blue","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordiccardigan3",7717.0,"SE2LcF9XYbPybXSyr"
"yodel cardigan","Red","No","1440",360.0,"Red","White","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordiccardigan4",7718.0,"cG2nfzjRBiLgSZZne"
"yodel cardigan","Navy blue","No","1440",360.0,"Blue","Red","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordiccardigan5",7719.0,"MvhMF7p5CiLxi2nGm"
"yodel sweater","Camel","No","1440",360.0,"Orange","Blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordic0",3630.0,"iF9eNKJna5qZ2ZZoJ"
"yodel sweater","Beige","No","1440",360.0,"Green","Pink","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","Yes","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordic1",7720.0,"4njMyq956ZmjJucDe"
"yodel sweater","Light gray","No","1440",360.0,"Blue","Purple","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordic2",7721.0,"psMDMcqYJ9EktmsSW"
"yodel sweater","Orange","No","1440",360.0,"Brown","Orange","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordic3",7722.0,"CR4yjijkrXoWMxGto"
"yodel sweater","Off-white","No","1440",360.0,"Red","Light blue","1x1","NA","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","TopsTexTopOuterLNordic4",7723.0,"SMKQhR6gdB3Mqv5KE"
"young-royal shirt","White","No","1440",360.0,"White","Green","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","TopsTexTopYshirtsLPrince0",4198.0,"Y3nHGP5SBXZD8Jmeb"
"young-royal shirt","Black","No","1440",360.0,"Black","Red","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","TopsTexTopYshirtsLPrince1",8498.0,"ntsoNan7oNNPebRgJ"
"young-royal shirt","Pink","No","1440",360.0,"Pink","Pink","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","TopsTexTopYshirtsLPrince2",8499.0,"Q7rsY5EbzY2m6PAFE"
"young-royal shirt","Blue","No","1440",360.0,"Light blue","Blue","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","TopsTexTopYshirtsLPrince3",8500.0,"fF5x8ZkHSRYfzBWiY"
"young-royal shirt","Cream","No","1440",360.0,"Yellow","Orange","1x1","NA","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","fairy tale; formal; party; theatrical","Yes","For sale","TopsTexTopYshirtsLPrince4",8501.0,"torBv4vydYwht5pvm"
"zigzag shirt","NA","No","960",240.0,"Green","Red","1x1","NA","Nook Shopping Catalog",,"All Year","No","1.0.0","Active","everyday; comfy","Yes","For sale","TopsTexTopTshirtsLJagged0",8204.0,"DTJxofCEWjfnLwAPv"
