"name","variation","diy","buy","sell","color_1","color_2","size","source","source_notes","seasonal_availability","mannequin_piece","version","style","label_themes","villager_equippable","catalog","primary_shape","secondary_shape","filename","internal_id","unique_entry_id"
"striped maxi dress","Orange","No","1400",350.0,"Orange","Light blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Elegant","everyday; vacation","Yes","For sale","A-long","N","TopsTexOnepieceAlongNStripe3",7784.0,"S9mGKjrbgmatknCJp"
"stylish jumpsuit","Black","No","2100",525.0,"Black","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLAllinone0",5350.0,"noXLfbTbxoE67D4hA"
"stylish jumpsuit","Gray","No","2100",525.0,"Gray","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLAllinone1",9039.0,"5FKvKz54hm723GK9B"
"stylish jumpsuit","Beige","No","2100",525.0,"Beige","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLAllinone2",9040.0,"s5qhiuNxY7s3BAHC7"
"stylish jumpsuit","Avocado","No","2100",525.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLAllinone3",9041.0,"TietcQ35K3xvXYrWv"
"stylish jumpsuit","Pink","No","2100",525.0,"Pink","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; work","Yes","For sale","Salopette","L","TopsTexOnepieceSalopetteLAllinone4",9042.0,"94DmCuRGd4mFdGMyZ"
"suit of lights","Black","No","2520",630.0,"Black","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBull0",3613.0,"nksnAeQbzLJGgnWaf"
"suit of lights","Red","No","2520",630.0,"Red","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBull1",9508.0,"e4QABcKg8zWZbQZuM"
"suit of lights","Blue","No","2520",630.0,"Blue","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBull2",9509.0,"tR83oeqzpe7Yw4Drf"
"suit of lights","Green","No","2520",630.0,"Green","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBull3",9510.0,"38XHCS3nmLXnthsPe"
"suit of lights","Pink","No","2520",630.0,"Pink","Yellow","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","sporty; theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBull4",9511.0,"4ysGeSFH2FaZW7sPi"
"suit with stand-up collar","Black","No","1800",450.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLHighcollar0",5653.0,"4Nq3p7TmykyKnqnBq"
"suit with stand-up collar","Avocado","No","1800",450.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLHighcollar1",7569.0,"ag8zvhRSMjHXZg72H"
"suit with stand-up collar","White","No","1800",450.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLHighcollar2",7570.0,"HgHRXi8dLSbjsXwYE"
"suit with stand-up collar","Beige","No","1800",450.0,"Beige","Beige","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","everyday; formal; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLHighcollar3",7571.0,"BncnM5Ny97bTZPwYY"
"sunflower dress","White","No","1500",375.0,"White","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNSunflower0",4432.0,"ez9RRPbuebxXe5dcF"
"sunflower dress","Orange","No","1500",375.0,"Orange","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNSunflower1",9428.0,"pzCD5hEGe97653ZKB"
"sunflower dress","Navy blue","No","1500",375.0,"Blue","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Cute","everyday; fairy tale; vacation","Yes","For sale","Balloon","N","TopsTexOnepieceBalloonNSunflower2",9429.0,"iXPxerNqpsTjkwed6"
"superhero uniform","Blue","No","3640",910.0,"Blue","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuper0",4475.0,"62LLmjmBRQSkAPSPT"
"superhero uniform","Red","No","3640",910.0,"Red","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuper1",9493.0,"ssWu6a3nftC77rCDn"
"superhero uniform","Black","No","3640",910.0,"Gray","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuper2",9494.0,"Nryqdz8jDL6ShaRst"
"superhero uniform","Green","No","3640",910.0,"Green","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Active","theatrical; work","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuper3",9495.0,"3cCrJwA2zaZDr8ZmF"
"suspender outfit","Blue","No","1900",475.0,"Blue","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; party","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuspenders0",3707.0,"YxBtGrK5ioQki5irk"
"suspender outfit","Gray","No","1900",475.0,"Light blue","Blue","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; party","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuspenders1",8624.0,"uKvphqcJQ4avZXurv"
"suspender outfit","Pink","No","1900",475.0,"Pink","Gray","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; party","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuspenders2",8625.0,"6gudRaQbCXiHwpA4J"
"suspender outfit","Black","No","1900",475.0,"Black","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Elegant","everyday; formal; party","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuspenders3",8626.0,"XQkDviKtvYmPYBtCp"
"suspender outfit","Light green","No","1900",475.0,"Green","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Elegant","everyday; formal; party","Yes","For sale","Overall","L","TopsTexOnepieceOverallLSuspenders4",8627.0,"3ezeLjvNrDStX9uew"
"sweater dress","Olive","No","1470",367.0,"Green","Green","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLKnit0",3234.0,"2v8jNW2Kh3H7nkZPg"
"sweater dress","Beige","No","1470",367.0,"Beige","Beige","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLKnit1",4158.0,"Q87hhz8nTtAd9KJgB"
"sweater dress","Dark brown","No","1470",367.0,"Brown","Brown","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Winter","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Rib","L","TopsTexOnepieceRibLKnit2",4159.0,"ujgvGBF88x82HtJzH"
"sweet dress","White","No","2700",675.0,"White","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","fairy tale; party; theatrical","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHAngel0",4686.0,"Yrv7bfwGNXfzrYZ3E"
"sweet dress","Purple","No","2700",675.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Simple","fairy tale; party; theatrical","Yes","For sale","Balloon","H","TopsTexOnepieceBalloonHAngel1",9496.0,"JKFW5b6hhdpetxynw"
"sweetheart dress","Navy blue","No","1600",400.0,"Blue","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","A-long","L","TopsTexOnepieceAlongLBustier0",3696.0,"oMeCzR5LtTqcAi46T"
"sweetheart dress","Peacock blue","No","1600",400.0,"Green","Orange","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","A-long","L","TopsTexOnepieceAlongLBustier1",9026.0,"edYDKbgKaiqGKWXDj"
"sweetheart dress","Beige","No","1600",400.0,"Beige","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","A-long","L","TopsTexOnepieceAlongLBustier2",9027.0,"zwLZ9zybcGNDQmt9r"
"sweetheart dress","Greige","No","1600",400.0,"Gray","Red","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","A-long","L","TopsTexOnepieceAlongLBustier3",9028.0,"ESQDqdF8dFyo68Kr5"
"sweetheart dress","Moss green","No","1600",400.0,"Green","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","A-long","L","TopsTexOnepieceAlongLBustier4",9029.0,"32n3WfzP7GQeGvBrE"
"tango dress","Red","No","2600",650.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","Yes","For sale","Box","N","TopsTexOnepieceBoxNTango0",5815.0,"BprKNLQFLnCrqJcib"
"tango dress","Black","No","2600",650.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","Yes","For sale","Box","N","TopsTexOnepieceBoxNTango1",7881.0,"7hhyw8RsefYkrtFgt"
"tango dress","Pink","No","2600",650.0,"Pink","Pink","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","Yes","For sale","Box","N","TopsTexOnepieceBoxNTango2",7882.0,"zZxLfPRGQtZN4suEN"
"tango dress","Blue","No","2600",650.0,"Blue","Blue","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","Yes","For sale","Box","N","TopsTexOnepieceBoxNTango3",7883.0,"xpnNT7ezkqEGSpEp3"
"tango dress","Purple","No","2600",650.0,"Purple","Purple","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","Yes","For sale","Box","N","TopsTexOnepieceBoxNTango4",7884.0,"qCY6o6iYiwbHWMNzH"
"tango dress","Green","No","2600",650.0,"Green","Green","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Gorgeous","party; theatrical","Yes","For sale","Box","N","TopsTexOnepieceBoxNTango5",7885.0,"ym65t9BuCJZomJ7dv"
"tee dress","Black","No","1500",375.0,"Black","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTshirts0",4559.0,"uP7oK4GMd7KE3z723"
"tee dress","Beige","No","1500",375.0,"Beige","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","Yes","1.0.0","Simple","everyday; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTshirts1",8383.0,"WkSnZbnr2ZD9mxnQa"
"tee dress","Navy blue","No","1500",375.0,"Blue","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTshirts2",8384.0,"Y5nxPXj6GJJEC3eH3"
"tee dress","White","No","1500",375.0,"White","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTshirts3",8385.0,"ctRP6x3xsCaANRKEG"
"tee dress","Olive","No","1500",375.0,"Green","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTshirts4",8386.0,"gt5kWBvPBtXEeFyHk"
"tee dress","Red","No","1500",375.0,"Red","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Simple","everyday; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTshirts5",8387.0,"LFi6EScuAF7vz7eq6"
"tiger-face tee dress","Black","No","1200",300.0,"Orange","Black","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Gorgeous","everyday; goth; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTiger0",4467.0,"vQNGFq2nRMTWpzKCA"
"tiger-face tee dress","White","No","1200",300.0,"Gray","White","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Gorgeous","everyday; goth; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTiger1",8379.0,"qg8G9hSMvLDDMd94J"
"tiger-face tee dress","Purple","No","1200",300.0,"Orange","Purple","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Gorgeous","everyday; goth; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTiger2",8380.0,"gyApPxgiZiECXD3z4"
"tiger-face tee dress","Pink","No","1200",300.0,"Orange","Pink","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Gorgeous","everyday; goth; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTiger3",8381.0,"cYc79javtdKuJmHFY"
"tiger-face tee dress","Yellow","No","1200",300.0,"Orange","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","All Year","No","1.0.0","Gorgeous","everyday; goth; comfy","Yes","For sale","Box","H","TopsTexOnepieceBoxHTiger4",8382.0,"qicKv8gd3S7AhJoeA"
"tight punk outfit","Black","No","1920",480.0,"Black","Black","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBondage0",4471.0,"CgtCPJzTRFmQGDgeq"
"tight punk outfit","Red","No","1920",480.0,"Red","Red","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Cool","theatrical","Yes","For sale","Overall","L","TopsTexOnepieceOverallLBondage1",8571.0,"MdftJJNMjsTFrNCkT"
"toga","Red","No","2520",630.0,"Red","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; theatrical","Yes","For sale","B-long","H","TopsTexOnepieceBlongHToga0",3570.0,"JAYjXPPCjbZnNgSsx"
"toga","Purple","No","2520",630.0,"Purple","White","1x1","Able Sisters","Available from Able Sisters shop only","All Year","No","1.0.0","Elegant","formal; theatrical","Yes","For sale","B-long","H","TopsTexOnepieceBlongHToga1",8126.0,"ZLDncjdmLRePe5bqS"
"tropical muumuu","Mint","No","1800",450.0,"Green","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNMuumuu0",2687.0,"cWn8ZZpwoqWGBTLpu"
"tropical muumuu","White","No","1800",450.0,"White","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNMuumuu1",9576.0,"DAqP2u2cw8biwpwQY"
"tropical muumuu","Blue","No","1800",450.0,"Blue","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNMuumuu2",9577.0,"jGJFRa8QvihrvYLsu"
"tropical muumuu","Yellow","No","1800",450.0,"Yellow","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNMuumuu3",9578.0,"TQ2zCN9ccFQ2xw62z"
"tropical muumuu","Pink","No","1800",450.0,"Pink","Yellow","1x1","Able Sisters","Available from either Mable's temporary shop or Able Sisters shop","Summer","No","1.0.0","Active","comfy; vacation","Yes","For sale","A-line","N","TopsTexOnepieceAlineNMuumuu4",9579.0,"tu6csuWYY939L6iHT"
