"name","variation","body_title","pattern","pattern_title","diy","body_customize","pattern_customize","kit_cost","buy","sell","color_1","color_2","size","source","source_notes","version","hha_concept_1","hha_concept_2","hha_series","hha_set","interact","tag","outdoor","speaker_type","lighting_type","catalog","filename","variant_id","internal_id","unique_entry_id"
"table setting","Yellow","NA","Pink","Placemat","No","No","Yes","1","720",180.0,"Yellow","Pink","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_2_2","2_2",4068.0,"9nLx5fupNKhkSwjca"
"table setting","Yellow","NA","Orange","Placemat","No","No","Yes","1","720",180.0,"Yellow","Yellow","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_2_3","2_3",4068.0,"Jmj3n8haC2wMe4LLv"
"table setting","Yellow","NA","Green","Placemat","No","No","Yes","1","720",180.0,"Yellow","Green","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_2_4","2_4",4068.0,"pm9LFqGgLQ9H5xKSw"
"table setting","Light blue","NA","White","Placemat","No","No","Yes","1","720",180.0,"Light blue","Beige","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_3_0","3_0",4068.0,"eHaaNFkMLKJzRY37R"
"table setting","Light blue","NA","Navy blue","Placemat","No","No","Yes","1","720",180.0,"Light blue","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_3_1","3_1",4068.0,"E9LjPMs3ZbgobZ4Fy"
"table setting","Light blue","NA","Pink","Placemat","No","No","Yes","1","720",180.0,"Light blue","Pink","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_3_2","3_2",4068.0,"mRLakP8u8nLuvF96r"
"table setting","Light blue","NA","Orange","Placemat","No","No","Yes","1","720",180.0,"Light blue","Yellow","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_3_3","3_3",4068.0,"wGxa2zqZQhyrCpTo7"
"table setting","Light blue","NA","Green","Placemat","No","No","Yes","1","720",180.0,"Light blue","Green","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_3_4","3_4",4068.0,"aEyeFQzCuxuzcjWaz"
"table setting","Black","NA","White","Placemat","No","No","Yes","1","720",180.0,"Black","Beige","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_4_0","4_0",4068.0,"7yNT4oGnt5evNM6mL"
"table setting","Black","NA","Navy blue","Placemat","No","No","Yes","1","720",180.0,"Black","Blue","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_4_1","4_1",4068.0,"huz3E8wLMtZG622Ku"
"table setting","Black","NA","Pink","Placemat","No","No","Yes","1","720",180.0,"Black","Pink","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_4_2","4_2",4068.0,"HLwW2wS6DRRArsZbj"
"table setting","Black","NA","Orange","Placemat","No","No","Yes","1","720",180.0,"Black","Yellow","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_4_3","4_3",4068.0,"6PJw8npJiPJaLgjY2"
"table setting","Black","NA","Green","Placemat","No","No","Yes","1","720",180.0,"Black","Green","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","shop","expensive","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTablesetting_Remake_4_4","4_4",4068.0,"rFFLzj5bNpaF6aEnE"
"tabletop festive tree","Colorful","Design","NA","NA","Yes","Yes","No","2","NFS",930.0,"Green","Colorful","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","Does not play music","No lighting","Not for sale","FtrTreeXmasMini_Remake_0_0","0_0",4067.0,"j8yMbP4tKRimoBWhn"
"tabletop festive tree","Blue","Design","NA","NA","Yes","Yes","No","2","NFS",930.0,"Green","Blue","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","Does not play music","No lighting","Not for sale","FtrTreeXmasMini_Remake_1_0","1_0",4067.0,"5zL3LTpdFAeGG67oi"
"tabletop festive tree","Red","Design","NA","NA","Yes","Yes","No","2","NFS",930.0,"Green","Red","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","Does not play music","No lighting","Not for sale","FtrTreeXmasMini_Remake_2_0","2_0",4067.0,"WqzRcFfGyPS2f2txF"
"tabletop festive tree","Pink","Design","NA","NA","Yes","Yes","No","2","NFS",930.0,"Pink","White","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","Does not play music","No lighting","Not for sale","FtrTreeXmasMini_Remake_3_0","3_0",4067.0,"hmSEdc2wWHqsSkPP5"
"tabletop festive tree","Gold","Design","NA","NA","Yes","Yes","No","2","NFS",930.0,"Green","Yellow","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","Does not play music","No lighting","Not for sale","FtrTreeXmasMini_Remake_4_0","4_0",4067.0,"GcSdSpGFK26F2ZjJg"
"tabletop festive tree","White","Design","NA","NA","Yes","Yes","No","2","NFS",930.0,"White","Yellow","1x1","Crafting",,"1.0.0","party","fancy","festive","None","Yes","Seasonal Decor","No","Does not play music","No lighting","Not for sale","FtrTreeXmasMini_Remake_5_0","5_0",4067.0,"fFiFwpQ8CZ96Gsokh"
"tadpole model","NA","NA","NA","NA","No","No","No","NA","NFS",300.0,"Black","Black","1x1","C.J.","Trade 3 fish to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Fish","No","Does not play music","No lighting","Not for sale","FtrFishOtamajakusiToy","NA",7001.0,"7uu2G4TcDGesvmWLA"
"tape deck","Silver","NA","NA","NA","No","No","No","NA","2900",725.0,"Gray","Blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","living room","None","None","None","Yes","Audio","Yes","Cheap","No lighting","For sale","FtrRadicase_Remake_0_0","0_0",787.0,"3dgrkt54mZBMQ3aJR"
"tape deck","Orange","NA","NA","NA","No","No","No","NA","2900",725.0,"Orange","Black","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","living room","None","None","None","Yes","Audio","Yes","Cheap","No lighting","For sale","FtrRadicase_Remake_1_0","1_0",787.0,"9WA4yz5pYGGeegm3o"
"tape deck","White","NA","NA","NA","No","No","No","NA","2900",725.0,"White","Black","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","living room","None","None","None","Yes","Audio","Yes","Cheap","No lighting","For sale","FtrRadicase_Remake_2_0","2_0",787.0,"KdsYDoymNrxkRDQG8"
"tape deck","Black","NA","NA","NA","No","No","No","NA","2900",725.0,"Black","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","living room","None","None","None","Yes","Audio","Yes","Cheap","No lighting","For sale","FtrRadicase_Remake_3_0","3_0",787.0,"u4kDKbGXnn3nuCw26"
"tarantula model","NA","NA","NA","NA","No","No","No","NA","NFS",24000.0,"Brown","Brown","1x1","Flick","Trade 3 insects to receive a model in the mail the next day","1.0.0","None","None","None","None","No","Insect","No","Does not play music","No lighting","Not for sale","FtrInsectTaranchuraToy","NA",7101.0,"KSonTvw3ktCrR2248"
"tea set","Green","NA","Yellow","Mat","No","No","Yes","1","1000",250.0,"Green","Yellow","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_0_0","0_0",3467.0,"miXthXFsm2fcJbq8o"
"tea set","Green","NA","Blue","Mat","No","No","Yes","1","1000",250.0,"Green","Blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_0_1","0_1",3467.0,"Y8nG3ZwcEBkuLJpgq"
"tea set","Green","NA","Red","Mat","No","No","Yes","1","1000",250.0,"Green","Red","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_0_2","0_2",3467.0,"6garMuunngb7BWTrp"
"tea set","Green","NA","Gray","Mat","No","No","Yes","1","1000",250.0,"Green","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_0_3","0_3",3467.0,"h7yWXbB3PLoEFWGaj"
"tea set","Blue","NA","Yellow","Mat","No","No","Yes","1","1000",250.0,"Blue","Yellow","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_1_0","1_0",3467.0,"ARj6nQ5yaW6d8EXqe"
"tea set","Blue","NA","Blue","Mat","No","No","Yes","1","1000",250.0,"Blue","Blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_1_1","1_1",3467.0,"yXwyjD2xJ43oYymrC"
"tea set","Blue","NA","Red","Mat","No","No","Yes","1","1000",250.0,"Blue","Red","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_1_2","1_2",3467.0,"hMXe3ioG8MDe5giSG"
"tea set","Blue","NA","Gray","Mat","No","No","Yes","1","1000",250.0,"Blue","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_1_3","1_3",3467.0,"GHGXn3KzLqRSeEx5g"
"tea set","Red","NA","Yellow","Mat","No","No","Yes","1","1000",250.0,"Red","Yellow","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_2_0","2_0",3467.0,"Z3KBqGiM9bmg6QipC"
"tea set","Red","NA","Blue","Mat","No","No","Yes","1","1000",250.0,"Red","Blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_2_1","2_1",3467.0,"ukLHGoeSnPjb7ZYL2"
"tea set","Red","NA","Red","Mat","No","No","Yes","1","1000",250.0,"Red","Red","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_2_2","2_2",3467.0,"LEPqcd2HydF92EiiZ"
"tea set","Red","NA","Gray","Mat","No","No","Yes","1","1000",250.0,"Red","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_2_3","2_3",3467.0,"swgQQjC6gBLTbsXi9"
"tea set","White","NA","Yellow","Mat","No","No","Yes","1","1000",250.0,"Yellow","Yellow","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_3_0","3_0",3467.0,"aRF9jcZBzfyeAZckK"
"tea set","White","NA","Blue","Mat","No","No","Yes","1","1000",250.0,"Yellow","Blue","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_3_1","3_1",3467.0,"zTdJQ3pKk2PaMSdPi"
"tea set","White","NA","Red","Mat","No","No","Yes","1","1000",250.0,"Yellow","Red","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_3_2","3_2",3467.0,"zHXEsFS3nQMhewQcf"
"tea set","White","NA","Gray","Mat","No","No","Yes","1","1000",250.0,"Yellow","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","kitchen","shop","None","None","No","Dining","No","Does not play music","No lighting","For sale","FtrTeaset_Remake_3_3","3_3",3467.0,"nhvdGkpgyWfA2zcRD"
"terrarium","Black","Frame","NA","NA","Yes","Yes","No","3","NFS",1740.0,"Black","Green","1x1","Crafting",,"1.0.0","living room","None","None","None","No","Plants","No","Does not play music","No lighting","Not for sale","FtrTerrarium_Remake_0_0","0_0",3773.0,"wWQdqmpkvF7yCvtH8"
"terrarium","Gold","Frame","NA","NA","Yes","Yes","No","3","NFS",1740.0,"Beige","Green","1x1","Crafting",,"1.0.0","living room","None","None","None","No","Plants","No","Does not play music","No lighting","Not for sale","FtrTerrarium_Remake_1_0","1_0",3773.0,"YxuwXzTqpWMZBtYqC"
"terrarium","Brown","Frame","NA","NA","Yes","Yes","No","3","NFS",1740.0,"Brown","Green","1x1","Crafting",,"1.0.0","living room","None","None","None","No","Plants","No","Does not play music","No lighting","Not for sale","FtrTerrarium_Remake_2_0","2_0",3773.0,"LNZaYrThGPR9dKLFf"
"thank-you Dad mug","NA","NA","NA","NA","No","No","No","NA","600",150.0,"Blue","Light blue","1x1","Nook Shopping Seasonal","Only available during the month Father's Day occurs, region dependant","1.2.0","living room","den","None","None","No","Dining","No","Does not play music","No lighting","Not in catalog","FtrThankyouMugF",,12471.0,"CQwSjJRvvJD2fyA4k"
"thank-you Mom mug","NA","NA","NA","NA","No","No","No","NA","600",150.0,"Pink","Red","1x1","Nook Shopping Seasonal","Only available during the month Mother's Day occurs, region dependant","1.2.0","living room","fancy","None","None","No","Dining","No","Does not play music","No lighting","Not in catalog","FtrThankyouMugM",,12470.0,"CJQr3dMkT9St7S9B8"
"throwback container","Green","NA","NA","NA","No","No","No","NA","2000",500.0,"Yellow","Green","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_0_0","0_0",4762.0,"rAG6dendvgpqDrAcW"
"throwback container","Red","NA","NA","NA","No","No","No","NA","2000",500.0,"Red","White","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_1_0","1_0",4762.0,"cxvRZJHGGFhyJJ6QE"
"throwback container","Blue","NA","NA","NA","No","No","No","NA","2000",500.0,"Blue","White","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_2_0","2_0",4762.0,"W7MxgbS7H85TYw4Pq"
"throwback container","Yellow","NA","NA","NA","No","No","No","NA","2000",500.0,"Yellow","Gray","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_3_0","3_0",4762.0,"hvfSs4AhJDMBrbpPD"
"throwback container","Light blue","NA","NA","NA","No","No","No","NA","2000",500.0,"Light blue","Yellow","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_4_0","4_0",4762.0,"mptMFbRwE8Jh6T5sR"
"throwback container","White","NA","NA","NA","No","No","No","NA","2000",500.0,"White","Orange","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_5_0","5_0",4762.0,"jp9ArTuuKS36DWmNX"
"throwback container","Black","NA","NA","NA","No","No","No","NA","2000",500.0,"Black","Gray","1x1","Nook's Cranny","Available in Nook's Cranny (upgraded only), in the unique furniture slot","1.0.0","child's room","None","throwback","None","No","Toy","No","Does not play music","No lighting","For sale","FtrBoyBox_Remake_6_0","6_0",4762.0,"RQvJd6wZo3NWKPYn8"
"throwback gothic mirror","Black","NA","NA","NA","No","No","No","NA","1800",450.0,"Black","Gray","1x1","Nook's Cranny","Available in the re-buyable slot in Nook's Cranny","1.0.0","child's room","horror","throwback","None","Yes","Dresser","No","Does not play music","No lighting","For sale","FtrBoyMirror_Remake_0_0","0_0",4754.0,"J42EkPD6McqxBRakq"
